"Age","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","SPHA","BA","HT","GCL","Vol","dens","CTREES","CSHRUB","CSTAND","CFAS","CSTEM","C_branch_live","C_branch_dead","CROOTL","CROOTD","C_needle_litter","C_branch_litter","C_stem_litter","Plot"
25,3.42360489516705,1.79694830360015,0.46873382756158,21.1493938417312,47.2063242665462,307.805831811363,81.5611760063478,18.1111486418033,0,0,0,4.97550436074313,15.4619091397647,31.8060451336234,1213.45929146275,98.7399944226652,21.7431204735703,13.6974361875982,730.633786258799,0.441213062072172,266.883310114126,4.2225,271.105810114126,2.84464351316439,169.805938472493,10.5746969208656,23.6031621332731,43.2683401835455,7.73095456988237,9.05557432090166,0,0,"A1808"
26,3.24815828565196,1.71180244758352,0.449237075900037,21.4470300533944,47.7471367221337,325.073044673705,85.9338381339097,17.6718943136817,0,0,0,4.74441406892406,14.8849729282018,33.6355648936895,1152.71701234387,100.776884035325,22.3799840645754,13.9917415578644,765.703247778833,0.443754211988913,278.273546798388,4.4746,282.748146798388,2.70459890456776,179.354304783697,10.7235150266972,23.8735683610668,45.3391261014169,7.44248646410089,8.83594715684083,0,0,"A1808"
27,3.07425258568539,1.62407914282598,0.427950611895881,21.751769721177,47.9891081274342,341.526420649693,90.0939951585379,17.1577853755167,0,0,0,4.50375200052427,14.2614081089229,35.3815383258709,1094.58006697652,102.59454887508,22.9846496683031,14.2790509229633,798.863093962303,0.446382179195597,288.896029904042,4.7331,293.629129904042,2.56314117020363,188.453979487782,10.8758848605885,23.9945540637171,47.2988735795311,7.13070405446147,8.57889268775835,0,0,"A1808"
28,2.9066702376346,1.5371262928427,0.406019785706495,22.0612735813155,47.9671821508675,357.172913563286,94.0448011439008,16.5822674382935,0,0,0,4.27429137804084,13.6011038930694,37.0441392398815,1039.4281064154,104.217171478635,23.5581573380049,14.5589173761324,830.157573153642,0.449097440441211,298.79889435242,4.998,303.79689435242,2.4249081580919,197.108526401584,11.0306367906578,23.9835910754338,49.1595462609708,6.80055194653471,8.29113371914675,0,0,"A1808"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.2,0.2,0,0,0,0.0921,0.0921,0,0,0,0,0,0,0,0,0,"A1809"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.391944633967002,0.391944633967002,0,0.343221217469851,0,0.1906,0.1906,0,0,0,0,0,0,0,0,0,"A1809"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,1.32322100487363,1.32322100487363,0,0.349620240794961,0,0.2955,0.2955,0,0,0,0,0,0,0,0,0,"A1809"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,2.02052608074746,2.02052608074746,0,0.355714408728464,0,0.4068,0.4068,0,0,0,0,0,0,0,0,0,"A1809"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.14993199983,1.43697808947085,2.82619175432377,2.82619175432377,3.85003573122749,0.36153631035167,0,0.5245,0.5245,0,0,0,0,0,0,0,0,0,"A1809"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.30023129032,4.68753877934455,3.71314989164792,3.71314989164792,11.462248838291,0.367114590281059,0,0.6486,0.6486,0,0,0,0,0,0,0,0,0,"A1809"
7,2.57343450679908,0,0,2.22153253867423,0,3.81633276757433,1.20757306124971,0,0,0,0,2.66996860143124,0,0.436297399874584,1849.44724360326,10.1851007289736,4.65892055159211,4.65892055159211,25.5451964712988,0.372474095272252,6.4625694378016,0.7791,7.2416694378016,1.28671725339954,2.12631508372446,1.11076626933712,0,1.93877083134048,0,0,0,0,"A1809"
8,3.57677783795678,1.28671725339954,0,5.70301849749927,0.000657369470915098,10.4315680068016,3.22704877475436,1.28671725339954,0,0,0,2.85320699495179,4.00495290214687,1.14375996885743,1848.52657160766,17.7918056900678,5.64483141234836,5.64483141234836,47.7665789798271,0.377636020823995,16.757212429619,0.916,17.673212429619,2.43174754567816,5.78766398782951,2.85150924874964,0.000328684735457549,3.04012788485307,2.00247645107343,0.643358626699771,0,0,"A1809"
9,4.52220024458596,1.78838891897839,0.321679313349885,10.465683806651,0.0399541835777449,20.4464066720654,6.19041939785237,3.75827060126794,0,0,0,4.40047207030492,6.20218788545818,2.17267660731374,1847.17412015418,27.0145530423937,6.65540496186081,6.65540496186081,78.8033293819674,0.382618057782124,30.1541698507028,1.0593,31.2134698507028,3.31613423845712,11.3095416396896,5.23284190332548,0.0199770917888724,5.29544573407865,3.10109394272909,1.87913530063397,0,0,"A1809"
10,5.21358146059097,2.26110012229298,0.447097229744597,15.8741782562466,0.590351954260844,33.981109339522,10.0897744503518,6.85903969341859,0,0,0,5.15224451556592,9.57775829047731,3.53571494861711,1844.36465926543,37.1160614486786,7.67785985081662,7.67785985081662,118.013312198565,0.387434538943545,46.7909751305444,1.209,47.9999751305444,3.96088940631428,18.7584121440696,7.9370891281233,0.295175977130422,7.62100948295886,4.78887914523866,3.4295198467093,0,0,"A1809"
11,5.60202516428243,2.60679073029549,0.565275030573245,19.3374971037533,3.87818912657093,50.6281522058074,14.7788126949552,10.1061836326098,0,0,0,5.98653571576481,12.325690752778,5.2005798119133,1838.31599674737,47.3066046135747,8.70169693761225,8.48001592258292,163.618250620028,0.392096585660212,65.5078659846519,1.3651,66.8729659846519,4.38704546257558,27.9143660088604,9.66874855187663,1.93909456328547,10.38267420536,6.162845376389,5.0530918163049,0,0,"A1809"
12,5.72650393801258,2.80101258214121,0.651697682573872,19.3374971037533,10.8426646367523,69.6659645170577,20.0410114523524,13.2136626317278,0,0,0,6.38734095926163,14.8961351349807,7.10555208760656,1826.9048597568,56.9686257480288,9.71835151404185,8.92200967633341,213.411449915165,0.396612254443093,85.3345213631099,1.5276,86.8621213631099,4.58960710136383,38.3857583023321,9.66874855187663,5.42133231837616,13.214176205807,7.44806756749033,6.6068313158639,0,0,"A1809"
13,5.68431343386441,2.86325196900629,0.700253145535303,19.3374971037533,17.446798048126,90.3782411290657,25.6769098584792,15.9347330792617,0,0,0,6.67374462498094,16.7311563036832,9.18708465731088,1808.32434824052,65.7829744526267,10.7208989461103,9.34104988337837,265.530577474676,0.400986683566156,105.306991676533,1.6965,107.003491676533,4.623909274203,49.7826628931883,9.66874855187663,8.72339902406298,16.1753272417301,8.36557815184158,7.96736653963087,0,0,"A1809"
14,5.57101433833792,2.8421567169322,0.715812992251572,19.3374971037533,23.5559896419689,112.242166783839,31.5492882325495,18.1338545262955,0,0,0,6.80675703466601,18.0415719632393,11.3974905941294,1781.51455759621,73.6923285812595,11.7038043323499,9.74113743267873,318.785904488827,0.405222239670334,125.096799963981,1.8718,126.968599963981,4.56449202376085,61.8198286889843,9.66874855187663,11.7779948209844,19.1780226336077,9.02078598161966,9.06692726314776,0,0,"A1809"
15,5.44316876705476,2.78550716916896,0.710539179233051,19.3374971037533,29.1330699108275,134.924889980776,37.576262845333,19.7943163511075,0,0,0,6.9019624034863,18.8700900943539,13.7053444346967,1746.21635881207,80.7781000396792,12.6627089387123,10.1256111898373,372.525355534719,0.409318664367508,144.591324119896,2.0535,146.644824119896,4.46960755772839,74.3151172077365,9.66874855187663,14.5665349554137,22.2391126244097,9.43504504717695,9.89715817555376,0,0,"A1809"
16,5.31871233325968,2.72158438352738,0.69637679229224,19.3374971037533,34.1829911859064,158.192477522405,43.7035662533522,20.9793469004464,0,0,0,6.94527838452053,19.4105868505193,16.0873686306524,1702.82031727941,87.1543596186153,13.5942476499651,10.4971783535663,426.349965169254,0.413273220844477,163.787893170318,2.2416,166.029493170318,4.36833675453965,87.1399230765289,9.66874855187663,17.0914955929532,25.3244223189363,9.70529342525966,10.4896734502232,0,0,"A1809"
17,5.19384746189528,2.65935616662984,0.680396095881846,19.4714712066433,38.5833187135015,181.83068643116,49.8822653023582,21.7804471482349,0,0,0,6.94889064165796,19.7349992650301,18.5211448238864,1652.19356856857,92.9153688339472,14.4958927512104,10.8579789416275,479.90687956438,0.417080840466936,182.643411628439,2.4361,185.079511628439,4.26679986220348,100.175915627523,9.73573560332165,19.2916593567507,28.4155779720081,9.86749963251503,10.8902235741174,0,0,"A1809"
