A1808,25.35068493,AGE,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,SPH,BA,HT,GCL,VOL,DENS,LAI,PRNHT,EXT,CSHRUB
,,13,51.341522,23.02494022,5.572711584,4.230695226,1.637250264,25.61336352,44.82616684,138.6103786,47.32210965,33.12428868,0,24.48605713,1.85626361,6.484951407,19.74722635,15.40324625,629.0788791,403.7227458,22.22974863,16.36562598,403.7227458,0.343330615,17.49460944,0,0,1.6965
,,14,50.5338953,22.76958132,5.209905892,3.900898109,1.480743329,26.21972388,47.74892046,152.6690781,52.21699929,31.92696301,0,29.1387514,2.170155468,6.359113761,19.20609576,16.82455701,578.9394093,441.9785263,23.95517435,17.64208098,441.9785263,0.345421936,16.18918581,0,0,1.8718
,,15,49.72160151,22.28647676,4.914332329,3.646934124,1.365314338,26.83893711,50.13499626,166.1331527,56.99627022,30.5122116,0,33.96923788,2.486437675,6.232422462,18.75759661,18.19445939,532.7962053,478.4942636,25.64283759,18.90563303,478.4942636,0.347199884,15.18031718,0,0,2.0535
,,16,48.80293603,21.58943357,4.659904814,3.44003263,1.276426943,27.4702622,52.04221746,178.911781,61.64164653,29.03820373,0,38.9260081,2.801675729,6.095506454,18.35228006,19.50267415,490.3307528,513.0464997,27.29160456,20.15613676,513.0464997,0.348724299,14.35339161,0,0,2.2416
,,17,47.73260596,20.70101777,4.43087264,3.26193337,1.204011421,28.11298961,53.51549667,190.9131741,66.13259726,27.5873964,0,43.95832388,3.112675968,5.942124814,17.95235411,20.73833058,451.249924,545.3947577,28.90069742,21.39353075,545.3947577,0.350045855,13.63790041,0,0,2.4361
,,18,46.50517413,19.66068255,4.218264936,3.101610848,1.141676679,28.76656365,54.59283362,202.0580739,70.45007343,26.19751912,0,49.01643814,3.41645923,5.772672183,17.5303172,21.89167457,415.2839543,575.3265916,30.46956981,22.61778256,575.3265916,0.351205866,12.992185,0,0,2.637
,,19,45.14200096,18.51107779,4.017563675,2.952785456,1.085563797,29.43059696,55.30918313,212.2884111,74.57898006,24.88178732,0,54.0523732,3.710294317,5.5897188,17.07356053,22.95515868,382.18458,602.6862179,31.99782029,23.82885272,602.6862179,0.352237043,12.39304826,0,0,2.8443
,,20,43.44775585,17.08286299,3.805608862,2.812294572,1.033474909,30.10128992,55.67313656,221.4723886,78.4836319,23.64122531,0,59.01831596,3.991518667,5.354416685,16.57988725,23.91364915,351.7233249,627.0826711,33.48513619,25.02667389,627.0826711,0.353178933,11.79760228,0,0,3.058
,,21,42.66604108,16.60933196,3.693380432,2.663926204,0.9843031,30.7961262,55.82370099,230.0220722,82.26827353,22.46543145,0,63.87908107,4.258652131,5.31865998,15.98997091,24.80902291,323.689923,649.7967602,34.93126094,26.21114186,649.7967602,0.353990796,11.34193098,0,0,3.2781
,,22,42.20002708,16.10786037,3.61528235,2.585366302,0.932374171,31.51381439,55.82844486,238.0831588,85.96942283,21.36793199,0,68.61847175,4.511870285,5.243802664,15.65317601,25.65576765,297.8908672,671.2775027,36.33597899,27.38211558,671.2775027,0.354671738,11.03267086,0,0,3.5046
,,23,41.86512519,15.74072135,3.55508068,2.530697645,0.904878206,32.25221358,55.72525801,245.7194551,89.60270807,20.38443293,0,73.2277657,4.751833993,5.214162384,15.37922848,26.45999447,274.1480733,691.71894,37.69911299,28.53942324,691.71894,0.355230197,10.82241903,0,0,3.7375
,,24,38.8265759,22.18869051,3.260667794,2.488556476,0.885744176,32.95962068,55.25568338,260.3503182,93.72512653,19.53529209,0,68.17854398,4.117917074,4.656945947,15.20327325,28.00438695,268.8950109,729.4735344,38.92206785,29.42013225,729.4735344,0.356901664,10.30416119,0,0,3.9768
,,25,38.10949796,24.59528183,3.190218061,2.282467456,0.870994767,33.39543161,54.97714469,276.8141995,97.97990396,18.73731783,0,61.34801617,3.392799665,4.798728752,14.28299008,29.74574124,267.9406481,771.2526464,40.07229543,30.20282072,771.2526464,0.358915072,9.878460812,0,0,4.2225
,,26,37.88414473,24.11610989,3.155705183,2.233152643,0.798863609,33.62469636,54.87287933,293.1625892,102.2060576,17.94430886,0,55.31757731,2.8096881,4.683491761,14.05392837,31.47790858,266.9507384,812.4697104,41.17496587,30.95232381,812.4697104,0.360828946,9.642004773,0,0,4.4746
,,27,37.60199931,24.01226824,3.117376024,2.208993628,0.781603425,33.75323189,54.8201503,309.3631361,106.3966426,17.21048001,0,50.00196896,2.341957625,4.686536683,13.77112326,33.19705269,265.9272711,853.0454358,42.23148385,31.66990905,853.0454358,0.362657278,9.5237256,0,0,4.7331
,,28,37.27418919,23.666829,3.077719278,2.182163217,0.77314777,33.8344513,54.75926311,325.389529,110.5460687,16.5929444,0,45.32487254,1.967973189,4.622224146,13.63994419,34.90002189,264.8722615,892.9179393,43.24329345,32.35682533,892.9179393,0.364411459,9.413586728,0,0,4.998
,,28,0,0,0,0,0,0,0,0,0,22.62597467,88.59371441,99.36830517,112.5140419,0,18.26216833,0,0,0,0,0,0,0.364411459,0,-1,306.2461183,4.998
,,0,0,0,0.0079636,0,0,0,0,0.0040281,0,22.62597467,88.59371441,99.36830517,112.5140419,0.0020372,18.26216833,0.0013427,1852,0,0.2,0,0,0,0.013629718,-1,0,4.998
A2570,23.18356164,AGE,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,SPH,BA,HT,GCL,VOL,DENS,LAI,PRNHT,EXT,CSHRUB
,,0,0,0,0.0079636,0,0,0,0,0.0040281,0,0,0,0,0,0.0020372,0,0.0013427,1852,0,0.2,0,0,0,0.013629718,-1,0,0
,,1,0.315131141,0.319186676,0.086849996,0.00557452,0,0.05852864,0,0.065421368,0.024319917,0.00238908,0,0.001990065,0,0.069200825,0.0030558,0.012774349,1695.752938,0.211323005,0.886433925,0.686433925,0.211323005,0.309579963,0.157591243,0,0,0.0921
,,2,1.547224436,1.455054186,0.421271076,0.060794997,0.001951082,0.343953867,2.33939E-11,0.369530218,0.143286614,0.031544155,0,0.014303217,0.001059882,0.309540338,0.105268022,0.068154853,1552.68792,1.20269531,2.01335204,1.81335204,1.20269531,0.307251733,0.813564981,0,0,0.1906
,,3,3.223164902,2.650148817,0.84797638,0.294889753,0.021278249,0.931412291,5.16847E-08,1.017715443,0.393811765,0.192483118,0,0.052570007,0.004256566,0.558257741,0.514839158,0.179868871,1421.69282,3.272875044,3.381404323,3.181404323,3.272875044,0.310954567,1.928622609,0,0,0.2955
,,4,12.90739791,11.88955884,3.297665151,0.593583466,0.103211414,3.250141038,9.91237E-06,3.816418494,1.429127106,0.617666487,0,0.183766301,0.01528146,2.545948153,1.084509407,0.620644981,1301.74934,12.1475428,4.899258681,4.699258681,12.1475428,0.314172056,6.200560479,0,0,0.4068
,,5,23.30147527,18.29230236,5.478736409,2.308365605,0.207754213,7.37515109,0.002351275,9.230112903,3.36929126,1.960698168,0,0.528356519,0.044356626,3.745349518,4.339486745,1.382494217,1191.92509,29.03960308,6.512431265,6.312431265,29.03960308,0.317845698,12.28480808,0,0,0.5245
,,6,33.03344482,24.11179925,7.040264723,3.835115486,0.807927962,13.06771702,0.080274901,17.49315866,6.241523767,4.882992437,0,1.208234394,0.101485997,5.099638168,7.700977914,2.420810632,1091.366347,54.36333832,8.184349808,7.984349808,54.36333832,0.321782275,18.21290653,0,0,0.6486
,,7,40.21516464,26.09583672,7.654948497,4.928185306,1.34229042,19.15016647,0.903492537,28.24643655,9.886673415,9.226136713,0,2.326181595,0.194444463,5.757497991,11.34592665,3.650165478,999.2914091,86.70973837,9.88909707,7.591165493,86.70973837,0.325758526,21.90340491,0,0,0.7791
,,8,44.24176669,24.32816249,7.484802587,5.358463948,1.724864857,22.88767608,4.539188619,40.70173178,14.0356224,14.04711712,0,3.943181667,0.326668098,6.075966933,14.08229178,4.98218994,914.9845265,123.4628937,11.60780799,8.83396875,123.4628937,0.329667729,22.81202669,0,0,0.916
,,9,45.57674653,20.85999529,6.882316099,5.239361811,1.875462382,23.52910529,11.00568962,53.96299906,18.41334901,18.42320575,0,6.069792109,0.49673292,6.025691132,15.87345045,6.344642099,837.7903345,161.8498246,13.32658247,10.07972207,161.8498246,0.33341401,21.67683103,0,0,1.0593
,,10,45.23366371,20.28479031,6.161799137,4.817621269,1.833776634,24.11502554,16.73417423,67.3228541,22.81975877,21.73308581,0,8.673506703,0.699473676,5.854497801,16.65779292,7.690072073,767.1087588,199.8311028,15.03514037,11.32411469,199.8311028,0.336898777,19.66247216,0,0,1.209
,,11,44.18859278,19.78696607,5.504618944,4.313259396,1.686167444,24.71510748,21.60269555,80.37336816,27.15025822,23.7859179,0,11.69594507,0.927929727,5.638563357,16.7774873,8.995249363,702.3903519,236.359281,16.72588606,12.56411827,236.359281,0.340047439,17.58027402,0,0,1.3651
,,12,43.0558446,19.41378895,4.973915284,3.853233261,1.509640789,25.32464537,25.68941003,92.94712196,31.37017004,24.71644979,0,15.06986957,1.175062307,5.455566572,16.51103894,10.25341138,643.1320211,271.121015,18.39322246,13.79762243,271.121015,0.342825221,15.793251,0,0,1.5276
,,13,42.06941501,19.07802989,4.565220324,3.481740699,1.348631641,25.94771522,29.10030548,104.9978258,35.47714161,24.80838084,0,18.72979572,1.434691004,5.305010107,16.10864855,11.46447731,588.873118,304.1340413,20.03303189,15.02316589,304.1340413,0.345235362,14.38086187,0,0,1.6965
,,14,41.23391918,18.70953286,4.250199908,3.195654226,1.218609245,26.58552063,31.93725346,116.5109284,39.47537184,24.35508529,0,22.61587564,1.701714281,5.182061463,15.68966646,12.62843253,539.1918576,335.4696925,21.64227761,16.23973412,335.4696925,0.347306868,13.29453087,0,0,1.8718
,,15,40.47114315,18.24290667,3.999566509,2.975139936,1.118478979,27.23803492,34.2823988,127.4639743,43.36487261,23.59060579,0,26.67386949,1.971955301,5.069896344,15.3041321,13.74285027,493.7020393,365.1410232,23.2186986,17.44660674,365.1410232,0.349081495,12.45001144,0,0,2.0535
,,16,39.70101661,17.6588004,3.790727434,2.799696556,1.041298978,27.90460572,36.19850863,137.8198065,47.13991619,22.67494169,0,30.85386649,2.241918021,4.958751729,14.95082792,14.80303078,452.0500453,393.0922719,24.76057924,18.6432446,393.0922719,0.350604213,11.76982812,0,0,2.2416
,,17,38.87077889,16.95700772,3.608458175,2.653509204,0.979893795,28.58439196,37.73395337,147.5335976,50.79114906,21.70599678,0,35.10916612,2.508591227,4.841480698,14.614525,15.80315704,413.912091,419.2277809,26.26658026,19.82920891,419.2277809,0.351917512,11.19624108,0,0,2.4361
,,18,37.95896432,16.1568008,3.443486434,2.525920723,0.928728221,29.2766244,38.92793281,156.562981,54.30846398,20.73820513,0,39.39576527,2.76933505,4.716166792,14.27719305,16.73757415,378.9917087,443.4476697,27.73561943,21.00410665,443.4476697,0.353058527,10.6910588,0,0,2.637
,,19,36.97126886,15.28706463,3.290945473,2.410440504,0.884072253,29.98077386,39.81469063,164.8772425,57.68359798,19.79883225,0,43.67244547,3.02183992,4.583799941,13.92730285,17.60187459,347.0174426,465.6788319,29.16679231,22.16755703,465.6788319,0.354057843,10.23162884,0,0,2.8443
,,20,35.73701787,14.20152737,3.130902546,2.303661831,0.843654176,30.69275005,40.40576735,172.3801596,60.89016882,18.89976181,0,47.89893931,3.263921625,4.411111944,13.56080528,18.38492035,317.7407386,485.6390952,30.55932379,23.31917439,485.6390952,0.354955277,9.780390055,0,0,3.058
,,21,35.27885224,13.92137262,3.05469957,2.191631782,0.806281641,31.43072835,40.81481987,179.4217691,64.01676005,18.03980831,0,52.04650287,3.494461376,4.405909493,13.12585445,19.1223596,290.9340125,504.4138271,31.91254265,24.45856329,504.4138271,0.355703511,9.446934204,0,0,3.2781
,,22,35.11645858,13.64481305,3.009368086,2.138289699,0.767071124,32.19591839,41.09962303,186.1362405,67.0972951,17.23518675,0,56.10354483,3.71382457,4.373582041,12.90927438,19.82765451,266.3888804,522.4174722,33.22587226,25.58532208,522.4174722,0.356297885,9.240691558,0,0,3.5046
,,23,35.20649229,13.60138204,2.99119164,2.10655766,0.748401395,32.98958761,41.30574556,192.6362286,70.16053185,16.51934654,0,60.06687672,3.92295514,4.402949618,12.75682476,20.51220951,243.9145392,539.9978957,34.49883153,26.69905187,539.9978957,0.356735147,9.137980346,0,0,3.7375
,,24,34.13807067,20.32820708,2.873655435,2.093834148,0.737295181,33.78098115,41.33562552,205.6874031,73.80385365,15.91557272,0,55.8888235,3.394946709,4.185384348,12.72770031,21.88985453,239.1312539,574.0457279,35.63503969,27.53600688,574.0457279,0.358311878,8.931569928,0,0,3.9768
,,25,33.99035697,22.32870218,2.847125817,2.011558805,0.732841952,34.32191719,41.56759888,220.4997209,77.61154178,15.38942668,0,50.18864594,2.787771917,4.264151757,12.38737267,23.45652601,238.4475411,612.0783264,36.70114188,28.27544019,612.0783264,0.360247556,8.7648262,0,0,4.2225
,,26,34.0051504,22.05675644,2.833411603,1.992988072,0.704045582,34.64281814,41.97822121,235.3115042,81.41870753,14.91264924,0,45.1527394,2.299182943,4.225559747,12.34216652,25.02588468,237.7291555,649.8634603,37.72174759,28.98235317,649.8634603,0.362093761,8.67145886,0,0,4.4746
,,27,33.94852305,21.95855541,2.815270283,1.983388122,0.697545825,34.83524543,42.45626282,250.0842578,85.21675602,14.495335,0,40.7112213,1.907026932,4.232622419,12.26257955,26.59351648,236.9773225,687.3012215,38.69819722,29.65799998,687.3012215,0.363864125,8.6206046,0,0,4.7331
,,28,33.83082609,21.75997518,2.794107997,1.970689198,0.694185843,34.95591653,42.93510107,264.7849211,88.99833874,14.15125719,0,36.80153945,1.593303238,4.205714034,12.23497181,28.15561326,236.1933752,724.3078867,39.63188038,30.30362266,724.3078867,0.365569568,8.565818777,0,0,4.998
,,28,0,0,0,0,0,0,0,0,0,19.61024023,77.8910176,80.7426196,90.59164198,0,16.44068585,0,0,0,0,0,0,0.365569568,0,-1,248.9994542,4.998
,,0,0,0,0.0079636,0,0,0,0,0.0040281,0,19.61024023,77.8910176,80.7426196,90.59164198,0.0020372,16.44068585,0.0013427,1852,0,0.2,0,0,0,0.013629718,-1,0,4.998
A2571,23.18356164,AGE,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,SPH,BA,HT,GCL,VOL,DENS,LAI,PRNHT,EXT,CSHRUB
,,0,0,0,0.0079636,0,0,0,0,0.0040281,0,0,0,0,0,0.0020372,0,0.0013427,1852,0,0.2,0,0,0,0.013629718,-1,0,0
,,1,0.150047364,0.148866888,0.041144394,0.00557452,0,0.02786798,0,0.033214089,0.011579749,0.00238908,0,0.001002075,0,0.032415861,0.0030558,0.006777237,1704.390056,0.103346039,0.749949817,0.549949817,0.103346039,0.321387146,0.07984159,0,0,0.0921
,,2,0.742380848,0.697872653,0.202158381,0.028801076,0.001951082,0.164819166,5.8046E-13,0.179343688,0.068683079,0.017832475,0,0.006652324,0.000487173,0.148915821,0.050090575,0.033388534,1568.545067,0.562827532,1.703515793,1.503515793,0.562827532,0.318647681,0.395211486,0,0,0.1906
,,3,1.542716377,1.267238581,0.405844159,0.141510867,0.010080377,0.445996777,1.32034E-09,0.490435612,0.188677781,0.095245316,0,0.023994465,0.001936164,0.266821505,0.247417207,0.087004888,1443.527329,1.529553919,2.896094712,2.696094712,1.529553919,0.320639636,0.938899017,0,0,0.2955
,,4,7.482722841,7.038662251,1.916021612,0.284090911,0.049528803,1.790223905,3.0742E-07,2.121431181,0.789726634,0.298196178,0,0.090891391,0.007575562,1.504352995,0.518992517,0.343875256,1328.47388,6.59737942,4.243361822,4.043361822,6.59737942,0.321556643,3.590413733,0,0,0.4068
,,5,14.60228712,11.75241961,3.440874336,1.341215128,0.099431819,4.376564698,0.000138724,5.537896741,2.007952968,1.04186649,0,0.282229638,0.023785385,2.392645928,2.5056459,0.824661846,1222.590535,17.08071458,5.692960754,5.492960754,17.08071458,0.324219266,7.576038389,0,0,0.5245
,,6,22.10418036,16.66053988,4.7222212,2.408612035,0.469425295,8.231304746,0.006809886,11.12136749,3.935323475,2.817114936,0,0.683787179,0.057695131,3.469168729,4.791678925,1.526268676,1125.146409,33.96458542,7.208707639,7.008707639,33.96458542,0.327440107,11.67718638,0,0,0.6486
,,7,28.64239358,19.86039262,5.466676718,3.30555484,0.843014212,13.05778623,0.102751565,18.88680141,6.542167695,5.651675766,0,1.380354964,0.115987346,4.182125102,7.503758978,2.414042053,1035.468873,57.09769876,8.764329163,8.564329163,57.09769876,0.330780431,14.74557371,0,0,0.7791
,,8,33.446394,21.5786373,5.67446611,3.826673702,1.156944194,18.05392117,0.726887214,28.4878505,9.69723267,9.045224576,0,2.439072639,0.203295708,4.678625451,9.874991962,3.440820785,952.9389037,85.26494818,10.34027128,7.937445001,85.26494818,0.33410975,16.33373155,0,0,0.916
,,9,36.35304508,21.04891241,5.50427026,3.972126277,1.339335796,21.79775414,2.882838227,39.35047803,13.2175206,12.41036285,0,3.897436477,0.3212198,4.890079373,11.75793432,4.556838584,876.9868205,116.6415643,11.92181287,9.086157763,116.6415643,0.3373624,16.54971583,0,0,1.0593
,,10,37.648581,19.27312056,5.139746179,3.852989182,1.390244197,23.5050296,6.930806062,50.86077125,16.92410493,15.26419728,0,5.75968128,0.4682705,4.935368347,12.97892753,5.716004867,807.0883456,149.3811341,13.4978321,10.23454141,149.3811341,0.340476537,15.87077231,0,0,1.209
,,11,37.8331825,18.20314208,4.719710586,3.597822325,1.348546214,24.2346983,11.47199236,62.51294649,20.6796364,17.3569712,0,8.001596038,0.64061501,4.866152865,13.63293774,6.881334787,742.7609885,182.0448361,15.05993872,11.37893138,182.0448361,0.343393132,14.7841502,0,0,1.3651
,,12,37.42069928,17.80779243,4.326152885,3.30379741,1.259237814,24.82193679,15.54771131,73.97573297,24.40071497,18.65772645,0,10.58036646,0.833190787,4.758760376,13.84303941,8.02833057,683.5607142,213.7629284,16.60183152,12.51668601,213.7629284,0.346064369,13.62673986,0,0,1.5276
,,13,36.78467289,17.46039389,3.99288634,3.02830702,1.156329094,25.40021414,19.04706064,85.07348901,28.04785616,19.27504106,0,13.4448608,1.040726218,4.644337096,13.78279948,9.143627603,629.0788791,244.1388095,18.11880594,13.645918,244.1388095,0.348463602,12.57570499,0,0,1.6965
,,14,36.11797956,17.08639785,3.723168826,2.795020438,1.059907457,25.98610764,22.01764922,95.72746938,31.60695355,19.37516678,0,16.543003,1.258383525,4.540354318,13.5822494,10.22072702,578.9394093,273.0488825,19.60736977,14.76529029,273.0488825,0.350587296,11.69342329,0,0,1.8718
,,15,35.47760315,16.66365949,3.506210171,2.606218178,0.978257153,26.5831739,24.52430901,105.9015618,35.07379651,19.12438539,0,19.82549475,1.482007389,4.445504914,13.33001119,11.25589012,532.7962053,300.4724743,21.06494131,15.87385919,300.4724743,0.352450127,10.97648647,0,0,2.0535
,,16,34.85096877,16.17767339,3.327873381,2.45434712,0.912176362,27.19228141,26.62574603,115.5703121,38.44546759,18.65908182,0,23.24690051,1.708117707,4.355484663,13.06666274,12.24573048,490.3307528,326.3980787,22.48961367,16.970954,326.3980787,0.354077795,10.39337099,0,0,2.2416
,,17,34.20510162,15.61702529,3.175725865,2.329511367,0.859021492,27.81329664,28.37020544,124.7068104,41.7173071,18.07741152,0,26.76545693,1.933797105,4.264388489,12.80522511,13.18641902,451.249924,350.7920563,23.87997318,18.05608624,350.7920563,0.355500668,9.907296901,0,0,2.4361
,,18,33.51207213,14.9822236,3.040582116,2.223008106,0.815328978,28.44566415,29.79656277,133.2820141,44.88292987,17.44322192,0,30.34256164,2.156569236,4.168624315,12.54309079,14.07383476,415.2839543,373.6013118,25.23496277,19.1288829,373.6013118,0.35674932,9.486886296,0,0,2.637
,,19,32.75823924,14.28233579,2.916453807,2.128407481,0.778052837,29.08871955,30.9368782,141.2687712,47.93544736,16.79449772,0,33.94240294,2.374308855,4.066514746,12.27362005,14.90408982,382.18458,394.7688787,26.5537822,20.18903962,394.7688787,0.357851844,9.109345215,0,0,2.8443
,,20,31.7732525,13.37438139,2.784112863,2.041517665,0.744942618,29.73836517,31.80091714,148.5733617,50.84974774,16.15188063,0,37.52993807,2.585016759,3.926291094,11.99110974,15.66643712,351.7233249,414.0279449,27.83581816,21.23628974,414.0279449,0.358848632,8.737181493,0,0,3.058
,,21,31.39222598,13.10320876,2.718260312,1.948879004,0.714531183,30.40927862,32.48128034,155.4675415,53.69471996,15.52074697,0,41.07859318,2.787498435,3.919943179,11.64516932,16.38843667,323.689923,432.2171518,29.08059792,22.27038604,432.2171518,0.35969776,8.456350005,0,0,3.2781
,,22,31.15702232,12.75242661,2.669657926,1.902782218,0.682107651,31.10110019,33.01810129,162.0196508,56.48739032,14.91748969,0,44.57400418,2.981631729,3.875050272,11.46959604,17.07667689,297.8908672,449.5486717,30.28776087,23.29109205,449.5486717,0.360405137,8.265637629,0,0,3.5046
